"";"101";"01222";"0122201004";"Other mangoes";"01316";"80450200"
"";"101";"01223";"0122301001";"Durian";"01319";"81090120"
"";"101";"01224";"0122401001";"Rambutan";"01319";"81090110"
"";"101";"01225";"0122501001";"Star fruit";"01319";"81090170"
"";"101";"01226";"0122601001";"Mardi backcross solo (betik solo)";"01317";"80720100"
"";"101";"01226";"0122602001";"Other papayas";"01319";"80720900"
"";"101";"01227";"0122701001";"Pineapples";"01318";"80430000"
"";"101";"01228";"0122801001";"Pitaya (dragon fruit)";"01399";"81090190"
"";"101";"01229";"0122901001";"Avocados";"01311";"80440000"
"";"101";"01229";"0122902001";"Dates";"01314";"80410000"
"";"101";"01229";"0122903001";"Figs";"01315";"80420000"
"";"101";"01229";"0122904001";"Mangosteens (Mesta)";"01319";"80450300"
"";"101";"01229";"0122904002";"Langsat";"01319";"81090120"
"";"101";"01229";"0122904003";"Jack fruit (cempedak and nangka)";"01319";"81090130"
"";"101";"01229";"0122904004";"Mata kucing (including longan)";"01319";"81090140"
"";"101";"01229";"0122904005";"Cikus (sapodilla)";"01319";"81090150"
"";"101";"01229";"0122904006";"Kundang";"01319";"81090190"
"";"101";"01229";"0122904007";"Lychees";"01319";"81090190"
"";"101";"01229";"0122904008";"Duku";"01319";"81090190"
"";"101";"01229";"0122904009";"Duku langsat";"01319";"81090190"
"";"101";"01229";"0122904010";"Dokong";"01319";"81090190"
"";"101";"01229";"0122904011";"Soursop (durian belanda)";"01319";"81090190"
"";"101";"01229";"0122904012";"Pulasan";"01319";"81090190"
"";"101";"01229";"0122904013";"Rambai";"01319";"81090190"
"";"101";"01229";"0122904014";"Salak";"01319";"81090190"
"";"101";"01229";"0122904015";"Cashew (gajus)";"01319";"81090190"
"";"101";"01229";"0122904016";"Jambu bol (Malacca jambu)";"01319";"81090190"
"";"101";"01229";"0122904017";"Jambu air madu (wax apple)";"01319";"81090190"
"";"101";"01229";"0122904018";"Terap";"01319";"81090190"
"";"101";"01229";"0122904019";"Jambu air (water rose apple)";"01319";"81090190"
"";"101";"01229";"0122904020";"Nona kapri (bullock's heart)";"01319";"81090190"
"";"101";"01229";"0122904021";"Breadfruit (sukun)";"01319";"81090190"
"";"101";"01229";"0122904022";"Sentol";"01319";"81090190"
"";"101";"01229";"0122904023";"kedondong";"01319";"81090190"
"";"101";"01229";"0122904024";"Other ropical fruits,fresh";"01319";"81090190"
"";"101";"01229";"0122905001";"Persimmon (pisang kaki)";"01399";"81090990"
"";"101";"01229";"0122905002";"Pomegranate (delima)";"01399";"81090990"
"";"101";"01229";"0122905003";"Tamarind, fresh";"01399";"81090170"
"";"101";"01229";"0122905004";"Other fruits, other than tropical fruits";"01399";"81090990"
"";"101";"01231";"0123101001";"Pomelo";"01321";"80540000"
"";"101";"01232";"0123201001";"Lemons (citrus limon, citrus limonum)";"01322";"80530100"
"";"101";"01232";"0123201002";"Limes (citrus aurantifolia)";"01322";"80530200"
"";"101";"01233";"0123301001";"Mandarins (including tangerines and satsumas), fresh";"01324";"80520110"
"";"101";"01233";"0123301002";"Mandarins (including tangerines and satsumas), dried";"01324";"80520110"
"";"101";"01233";"0123301003";"Clementines, wilkings and similar citrus hybrids";"01324";"80520900"
"";"101";"01239";"0123901001";"Grapefruits";"01321";"80540000"
"";"101";"01239";"0123902001";"Oranges";"01323";"80510100"
