"";"PEMBUATAN";"PEMBUATAN";"205";"23109";"Manufacture of other glass products n.e.c.";"23109";"Pembuatan produk kaca lain t.t.t.l"
"";"PEMBUATAN";"PEMBUATAN";"205";"23912";"Manufacture of refractory ceramic goods";"23912";"Pembuatan barangan seramik refraktori"
"";"PEMBUATAN";"PEMBUATAN";"205";"23921";"Manufacture of non-refractory ceramic";"23921";"Pembuatan seramik bukan refraktori"
"";"PEMBUATAN";"PEMBUATAN";"205";"23929";"Manufacture of other clay building materials";"23929";"Pembuatan lain-lain bahan binaan dari tanah liat"
"";"PEMBUATAN";"PEMBUATAN";"205";"23930";"Manufacture of other porcelain and ceramic products";"23930";"Pembuatan produk porselin dan seramik lain"
"";"PEMBUATAN";"PEMBUATAN";"205";"23941";"Manufacture of hydraulic cement";"23941";"Pembuatan simen hidraulik"
"";"PEMBUATAN";"PEMBUATAN";"205";"23942";"Manufacture of lime and plaster";"23942";"Pembuatan kapur dan plaster"
"";"PEMBUATAN";"PEMBUATAN";"205";"23951";"Manufacture of ready-mix and dry-mix concrete and mortars";"23951";"Pembuatan konkrit dan mortar siap bancuh dan bancuhan kering"
"";"PEMBUATAN";"PEMBUATAN";"205";"23952";"Manufacture of precast concrete, cement or artificial stone articles for use in construction";"23952";"Pembuatan konkrit pratuangan, simen atau artikel batu buatan yang digunakan dalam pembinaan"
"";"PEMBUATAN";"PEMBUATAN";"205";"23953";"Manufacture of prefabricated structural components for building or civil engineering of cement, concrete or artificial stone";"23953";"Pembuatan komponen struktur pasang siap untuk bangunan atau kejuruteraan awam dari simen, batu atau konkrit buatan"
"";"PEMBUATAN";"PEMBUATAN";"205";"23959";"Manufacture of other articles of concrete, cement and plaster n.e.c.";"23959";"Pembuatan artikel konkrit, simen dan plaster lain t.t.t.l"
"";"PEMBUATAN";"PEMBUATAN";"205";"23960";"Cutting, shaping and finishing of stone";"23960";"Pemotongan, pembentukan dan penyiapan batu"
"";"PEMBUATAN";"PEMBUATAN";"205";"23990";"Manufacture of other non-metallic mineral products n.e.c.";"23990";"Pembuatan produk mineral bukan logam lain t.t.t.l."
"";"PEMBUATAN";"PEMBUATAN";"205";"24101";"Production of pig iron and spiegeleisen in pigs, blocks, or other primary forms";"24101";"Pengeluaran jongkong besi dan spiegeleisen dalam bentuk jongkong, blok atau dalam bentuk asal lain"
"";"PEMBUATAN";"PEMBUATAN";"205";"24102";"Production of bars and rods of stainless steel or other alloy steel";"24102";"Pembuatan batang dan rod keluli tahan karat atau keluli aloi lain"
"";"PEMBUATAN";"PEMBUATAN";"205";"24103";"Manufacture of seamless tubes, pipes and hollow profiles of steel, by hot rolling, hot extrusion or hot drawing, or by cold drawing or cold rolling";"24103";"Pembuatan tiub tidak berkelim, dengan penggelekan, picitan atau tempaan panas, atau dengan tempaan atau penggelekan sejuk"
"";"PEMBUATAN";"PEMBUATAN";"205";"24109";"Manufacture of other basic iron and steel products n.e.c.";"24109";"Pembuatan produk besi asas dan keluli lain t.t.t.l"
"";"PEMBUATAN";"PEMBUATAN";"205";"24202";"Production of aluminium from alumina";"24202";"Pengeluaran aluminium daripada alumina"
"";"PEMBUATAN";"PEMBUATAN";"205";"24209";"Manufacture of other basic precious and other non-ferrous metals n.e.c.";"24209";"Pembuatan logam asas berharga dan logam bukan ferus lain t.t.t.l"
"";"PEMBUATAN";"PEMBUATAN";"205";"24311";"Casting of iron";"24311";"Pengacuan besi"
"";"PEMBUATAN";"PEMBUATAN";"205";"24312";"Casting of steel";"24312";"Pengacuan keluli"
"";"PEMBUATAN";"PEMBUATAN";"205";"24320";"Casting of non-ferrous metals";"24320";"Pengacuan logam bukan ferus"
"";"PEMBUATAN";"PEMBUATAN";"205";"25111";"Manufacture of industrial frameworks in metal ";"25111";"Pembuatan kerangka kerja perindustrian daripada logam"
"";"PEMBUATAN";"PEMBUATAN";"205";"25112";"Manufacture of prefabricated buildings mainly of metal ";"25112";"Pembuatan bangunan pasang siap terutamanya daripada logam"
"";"PEMBUATAN";"PEMBUATAN";"205";"25113";"Manufacture of metal doors, windows and their frames, shutters and gates";"25113";"Pembuatan pintu, tingkap dan bingkai, penutup tingkap dan pintu pagar daripada logam"
"";"PEMBUATAN";"PEMBUATAN";"205";"25119";"Manufacture of other structural metal products";"25119";"Pembuatan produk struktur logam lain"
"";"PEMBUATAN";"PEMBUATAN";"205";"25120";"Manufacture of tanks, reservoirs and containers of metal";"25120";"Pembuatan tangki, takungan dan kontena daripada logam"
"";"PEMBUATAN";"PEMBUATAN";"205";"25200";"Manufacture of weapons and ammunition ";"25200";"Pembuatan senjata dan peluru"
"";"PEMBUATAN";"PEMBUATAN";"205";"25910";"Forging, pressing, stamping and roll-forming of metal";"25910";"Tempaan, tekanan, hentakan dan bentuk gelekan logam| serbuk metalurgi"
"";"PEMBUATAN";"PEMBUATAN";"205";"25920";"Treatment and coating of metals| machining";"25920";"Rawatan dan penyalutan logam| menggunakan mesin"
"";"PEMBUATAN";"PEMBUATAN";"205";"25930";"Manufacture of cutlery, hand tools and general hardware";"25930";"Pembuatan kutleri, alatan pertukangan tangan dan perkakasan am"
"";"PEMBUATAN";"PEMBUATAN";"205";"25991";"Manufacture of tins and cans for food products, collapsible tubes and boxes";"25991";"Pembuatan tin  untuk produk makanan dan minuman, tiub dan kotak boleh dilipat"
"";"PEMBUATAN";"PEMBUATAN";"205";"25992";"Manufacture of metal cable, plaited bands and similar articles";"25992";"Pembuatan kabel, plaited bands (jalur/pita berpintal) dan artikel seumpamanya daripada logam"
"";"PEMBUATAN";"PEMBUATAN";"205";"25993";"Manufacture of bolts, screws, nuts and similar threaded products";"25993";"Pembuatan bolt, skru, nat dan produk uliran seumpamanya"
"";"PEMBUATAN";"PEMBUATAN";"205";"25994";"Manufacture of metal household articles";"25994";"Pembuatan barangan rumah daripada logam"
"";"PEMBUATAN";"PEMBUATAN";"205";"25999";"Manufacture of any other fabricated metal products n.e.c.";"25999";"Pembuatan produk lain yang direka daripada logam t.t.t.l"
"";"PEMBUATAN";"PEMBUATAN";"205";"26110";"Manufacture of solar cells, solar panels and photovoltaic inverters ";"26101";"Pembuatan diod, transistor dan alatan semikonduktor yang seumpamanya"
"";"PEMBUATAN";"PEMBUATAN";"205";"26192";"Manufacture electronic integrated circuits micro assemblies";"26102";"Pembuatan litar elektronik bersepadu dengan pemasangan mikro"
"";"PEMBUATAN";"PEMBUATAN";"205";"26193";"Manufacture of electrical capacitors and resistors";"26103";"Pembuatan kapasitor dan perintang elektrik"
"";"PEMBUATAN";"PEMBUATAN";"205";"26194";"Manufacture of printed circuit boards";"26104";"Pembuatan papan litar bercetak"
"";"PEMBUATAN";"PEMBUATAN";"205";"26199";"Manufacture of other components for electronic applications";"26109";"Pembuatan komponen lain untuk aplikasi elektronik"
"";"PEMBUATAN";"PEMBUATAN";"205";"26201";"Manufacture of computers";"26201";"Pembuatan komputer"
"";"PEMBUATAN";"PEMBUATAN";"205";"26202";"Manufacture of peripheral equipment";"26202";"Pembuatan kelengkapan peranti"
"";"PEMBUATAN";"PEMBUATAN";"205";"26300";"Manufacture of communication equipment";"26300";"Pembuatan peralatan komunikasi"
"";"PEMBUATAN";"PEMBUATAN";"205";"26400";"Manufacture of consumer electronics";"26400";"Pembuatan elektronik pengguna"
"";"PEMBUATAN";"PEMBUATAN";"205";"26511";"Manufacture of measuring, testing, navigating and control equipment";"26511";"Pembuatan kelengkapan mengukur, menguji, memandu arah dan kawalan"
"";"PEMBUATAN";"PEMBUATAN";"205";"26512";"Manufacture of industrial process control equipment";"26512";"Pembuatan kelengkapan kawalan proses perindustrian"
"";"PEMBUATAN";"PEMBUATAN";"205";"26520";"Manufacture of watches and clocks and parts";"26520";"Pembuatan jam tangan dan jam dan bahagiannya"
"";"PEMBUATAN";"PEMBUATAN";"205";"26600";"Manufacture of irradiation, electro medical and electrotherapeutic equipment";"26600";"Pembuatan peralatan penyinaran, perubatan elektro dan elektroterapeutik"
"";"PEMBUATAN";"PEMBUATAN";"205";"26701";"Manufacture of optical instruments and equipment";"26701";"Pembuatan instrumen dan kelengkapan optikal"
"";"PEMBUATAN";"PEMBUATAN";"205";"27101";"Manufacture of electric motors, generators and transformers ";"27101";"Pembuatan motor elektrik, penjana dan transformer"
"";"PEMBUATAN";"PEMBUATAN";"205";"27102";"Manufacture of electricity distribution and control apparatus";"27102";"Pembuatan perkakasan pengagihan dan pengawalan elektrik"
"";"PEMBUATAN";"PEMBUATAN";"205";"27200";"Manufacture of batteries and accumulators";"27200";"Pembuatan bateri dan akumulator"
"";"PEMBUATAN";"PEMBUATAN";"205";"27320";"Manufacture of other electronic and electric wires and cables";"27320";"Pembuatan wayar dan kabel elektronik dan elektrik lain"
"";"PEMBUATAN";"PEMBUATAN";"205";"27330";"Manufacture of current-carrying and non current- carrying wiring devices for electrical circuits regardless of material";"27330";"Pembuatan alatan pendawaian pembawa dan bukan pembawa arus untuk litar elektrik (tanpa mengira jenis bahan)"
"";"PEMBUATAN";"PEMBUATAN";"205";"27400";"Manufacture of electric lighting equipment";"27400";"Pembuatan kelengkapan pencahayaan elektrik"
"";"PEMBUATAN";"PEMBUATAN";"205";"27500";"Manufacture of domestic appliances";"27500";"Pembuatan perkakasan domestik"
"";"PEMBUATAN";"PEMBUATAN";"205";"27900";"Manufacture of miscellaneous electrical equipment other than motors, generators and transformers, batteries and accumulators, wires and wiring devices, lighting equipment or domestic appliances";"27900";"Pembuatan pelbagai kelengkapan elektrik selain daripada motor, penjana dan transformer, bateri dan akumulator, wayar dan alatan pendawaian, kelengkapan pencahayaan atau perkakasan domestik"
"";"PEMBUATAN";"PEMBUATAN";"205";"28110";"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines";"28110";"Pembuatan enjin dan turbin, kecuali enjin pesawat, kenderaan dan sikal"
"";"PEMBUATAN";"PEMBUATAN";"205";"28120";"Manufacture of fluid power equipment";"28120";"Pembuatan alat-alat kuasa bendalir"
"";"PEMBUATAN";"PEMBUATAN";"205";"28130";"Manufacture of other pumps, compressors, taps and valves";"28130";"Pembuatan pam, pemampat, kepala paip dan injap lain"
"";"PEMBUATAN";"PEMBUATAN";"205";"28140";"Manufacture of bearings, gears, gearing and driving elements";"28140";"Pembuatan penggalas, gear, elemen gear dan pemanduan"
"";"PEMBUATAN";"PEMBUATAN";"205";"28160";"Manufacture of lifting and handling equipment";"28160";"Pembuatan kelengkapan mengangkat dan mengendali"
"";"PEMBUATAN";"PEMBUATAN";"205";"28170";"Manufacture of office machinery and equipment (except computers and peripheral equipment)";"28170";"Pembuatan mesin dan kelengkapan pejabat (kecuali kelengkapan komputer dan peranti)"
"";"PEMBUATAN";"PEMBUATAN";"205";"28180";"Manufacture of power-driven hand tools with self-contained electric or non-electric motor or pneumatic drives";"28180";"Pembuatan alatan tangan yang menggunakan kuasa dilengkapkan dengan motor elektrik atau bukan motor elektrik atau pneumatik"
"";"PEMBUATAN";"PEMBUATAN";"205";"28191";"Manufacture of refrigerating or freezing industrial equipment";"28191";"Pembuatan kelengkapan penyejukan atau pembekuan perindustrian"
"";"PEMBUATAN";"PEMBUATAN";"205";"28192";"Manufacture of air-conditioning machines, including for motor vehicles";"28192";"Pembuatan mesin penyaman udara, termasuk untuk kenderaan bermotor"
"";"PEMBUATAN";"PEMBUATAN";"205";"28199";"Manufacture of other general-purpose machinery n.e.c.";"28199";"Pengeluaran mesin tujuan umum lain t.t.t.l"
"";"PEMBUATAN";"PEMBUATAN";"205";"28210";"Manufacture of agricultural and forestry machinery";"28210";"Pembuatan mesin bagi pertanian dan perhutanan"
"";"PEMBUATAN";"PEMBUATAN";"205";"28220";"Manufacture of metal-forming machinery and machine tools";"28220";"Pembuatan jentera pembentukan logam dan alatan mesin"
"";"PEMBUATAN";"PEMBUATAN";"205";"28230";"Manufacture of machinery for metallurgy";"28230";"Pengeluaran bagi jentera untuk metalurgi"
"";"PEMBUATAN";"PEMBUATAN";"205";"28240";"Manufacture of machinery for mining, quarrying and construction";"28240";"Pembuatan mesin untuk perlombongan, pengkuarian dan pembinaan"
"";"PEMBUATAN";"PEMBUATAN";"205";"28250";"Manufacture of machinery for food, beverage and tobacco processing";"28250";"Pembuatan mesin untuk makanan, minuman dan pemprosesan tembakau"
"";"PEMBUATAN";"PEMBUATAN";"205";"28260";"Manufacture of machinery for textile, apparel and leather production";"28260";"Pembuatan mesin untuk tekstil, pakaian dan pengeluaran kulit"
"";"PEMBUATAN";"PEMBUATAN";"205";"28290";"Manufacture of other special-purpose machinery n.e.c.";"28290";"Pembuatan lain-lain mesin bertujuan khas t.t.t.l."
"";"PEMBUATAN";"PEMBUATAN";"205";"29101";"Manufacture of passenger cars";"29101";"Pembuatan kereta penumpang"
"";"PEMBUATAN";"PEMBUATAN";"205";"29102";"Manufacture of commercial vehicles";"29102";"Pembuatan kenderaan komersial"
"";"PEMBUATAN";"PEMBUATAN";"205";"29200";"Manufacture of bodies (coachwork) for motor vehicles| manufacture of trailers and semi-trailers";"29200";"Pembuatan kerangka (coachwork) untuk kenderaan bermotor| pembuatan treler dan semi treler"
"";"PEMBUATAN";"PEMBUATAN";"205";"29300";"Manufacture of parts and accessories for motor vehicles";"29300";"Pembuatan alat ganti dan aksesori untuk kenderaan bermotor"
"";"PEMBUATAN";"PEMBUATAN";"205";"30110";"Building of ships and floating structures";"30110";"Pembinaan kapal dan struktur terapung"
"";"PEMBUATAN";"PEMBUATAN";"205";"30120";"Building of pleasure and sporting boats";"30120";"Pembinaan bot persiaran dan sukan"
"";"PEMBUATAN";"PEMBUATAN";"205";"30300";"Manufacture of air and spacecraft and related machinery";"30300";"Pembuatan pesawat dan kapal angkasa dan jentera berkaitan"
"";"PEMBUATAN";"PEMBUATAN";"205";"30911";"Manufacture of motorcycles";"30910";"Pembuatan motosikal"
"";"PEMBUATAN";"PEMBUATAN";"205";"30990";"Manufacture of other transport equipments n.e.c.";"30990";"Pembuatan kelengkapan pengangkutan lain t.t.t.l."
"";"PEMBUATAN";"PEMBUATAN";"205";"31010";"Manufacture of wooden furniture";"31001";"Pembuatan perabot kayu dan rotan"
"";"PEMBUATAN";"PEMBUATAN";"205";"31021";"Manufacture of metal furniture";"31002";"Pembuatan perabot logam"
"";"PEMBUATAN";"PEMBUATAN";"205";"31022";"Manufacture of mattresses other than wood";"31003";"Pembuatan tilam"
"";"PEMBUATAN";"PEMBUATAN";"205";"31029";"Manufacture of other furniture n.e.c";"31009";"Pembuatan perabot lain kecuali daripada batu, konkrit atau seramik"
"";"PEMBUATAN";"PEMBUATAN";"205";"32110";"Manufacture of jewellery and related articles ";"32110";"Pembuatan barang kemas dan artikel berkaitan"
"";"PEMBUATAN";"PEMBUATAN";"205";"32200";"Manufacture of musical instruments";"32200";"Pembuatan instrumen muzik"
"";"PEMBUATAN";"PEMBUATAN";"205";"32300";"Manufacture of sports goods";"32300";"Pembuatan barangan sukan"
"";"PEMBUATAN";"PEMBUATAN";"205";"32400";"Manufacture of games and toys ";"32400";"Pembuatan permainan dan mainan"
"";"PEMBUATAN";"PEMBUATAN";"205";"32500";"Manufacture of medical and dental instrument and supplies ";"32500";"Pembuatan peralatan dan bekalan perubatan dan pergigian"
"";"PEMBUATAN";"PEMBUATAN";"205";"32901";"Manufacture of stationery";"32901";"Pembuatan alat tulis"
"";"PEMBUATAN";"PEMBUATAN";"205";"32909";"Other manufacturing n.e.c.";"32909";"Pembuatan lain t.t.t.l"
"";"PEMBUATAN";"PEMBUATAN";"205";"33110";"Repair of fabricated metal products";"33110";"Pembaikan produk logam yang direka"
"";"PEMBUATAN";"PEMBUATAN";"205";"33120";"Repair and maintenance of industrial machinery and equipment ";"33120";"Pembaikan dan penyelenggaraan jentera dan kelengkapan industri"
"";"PEMBUATAN";"PEMBUATAN";"205";"33131";"Repair and maintenance of the measuring, testing, navigating and control equipment";"33131";"Pembaikan dan penyelenggaraan peralatan menyukat, menguji, memandu arah dan kelengkapan kawalan"
"";"PEMBUATAN";"PEMBUATAN";"205";"33140";"Repair and maintenance of electrical equipment except domestic appliances";"33140";"Pembaikan dan penyelenggaraan peralatan elektrik kecuali penggunaan domestik"
"";"PEMBUATAN";"PEMBUATAN";"205";"33150";"Repair and maintenance of transport equipment except motorcycles and bicycles";"33150";"Pembaikan dan penyelenggaraan kelengkapan pengangkutan kecuali motosikal dan basikal-basikal"
"";"PEMBUATAN";"PEMBUATAN";"205";"33190";"Repair and maintenance of other equipment n.e.c.";"33190";"Pembaikan dan penyelenggaraan peralatan lain t.t.t.l."
"";"PEMBUATAN";"PEMBUATAN";"205";"33200";"Installation of industrial machinery and equipment";"33200";"Pemasangan bagi perindustrian mesin dan kelengkapan"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"36001";"Purification and distribution of water for water supply purposes";"36001";"Penulenan dan pengagihan air untuk tujuan bekalan air (2)"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"36002";"Desalting of sea or ground water to produce water as the principal product of interest";"36002";"Penyahmasinan air laut atau bawah tanah untuk menghasilkan air sebagai kepentingan produk utama(3)"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"37000";"Sewerage and similar activities";"37000";"Pembetungan dan aktiviti-aktiviti yang seumpamanya(1)"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"38111";"Collection of non-hazardous solid waste";"38111";"Pengumpulan sisa pepejal yang tidak berbahaya (cth. sampah) di kawasan setempat"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"38112";"Collection of recyclable materials";"38112";"Pengumpulan bahan kitar semula"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"38113";"Collection of refuse in litter-bins in public places";"38113";"Pengumpulan sampah dalam tong sampah di kawasan awam"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"38114";"Collection of construction and demolition waste";"38114";"Pengumpulan sisa pembinaan dan runtuhan"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"38121";"Collection of hazardous waste ";"38121";"Pengumpulan sisa berbahaya(3)"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"38210";"Treatment and disposal of non-hazardous waste";"38210";"Rawatan dan pelupusan sisa tidak berbahaya(3)"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"38301";"Mechanical crushing of metal waste";"38301";"Meremukkan secara mekanikal sisa logam(1"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"38302";"Dismantling of automobiles, computers, televisions and other equipment for material recover";"38302";"Meleraikan peralatan automobil, komputer, televisyen dan peralatan lain untuk pemulihan bahan(2)"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"38303";"Reclaiming of rubber";"38303";"Memulih guna getah seperti tayar terpakai untuk menghasilkan bahan mentah sekunder(3)"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"38309";"Materials recovery n.e.c.";"38309";"Pemulihan bahan t.t.t.l.(4)"
"";"PERKHIDMATAN";"BEKALAN AIR,PEMBENTUNGAN, PENGURUSAN SISA DAN AKTIVITI PEMULIHAN";"810";"39000";"Remediation activities and other waste management services";"39000";"Aktiviti pemulihan dan lain-lain perkhidmatan pengurusan sisa(2)"
"";"PERKHIDMATAN";"BEKALAN ELEKTRIK, GAS, WAP DAN PENDINGINAN UDARA";"800";"35110";"Electric power generation activities from non-renewable sources";"35101";"Operasi kemudahan penjanaan yang menghasilkan tenaga elektrik"
"";"PERKHIDMATAN";"BEKALAN ELEKTRIK, GAS, WAP DAN PENDINGINAN UDARA";"800";"35131";"Operation of electric power transmission, and distribution activities";"35102";"Operasi penghantaran, pengagihan dan penjualan elektrik"
"";"PERKHIDMATAN";"BEKALAN ELEKTRIK, GAS, WAP DAN PENDINGINAN UDARA";"800";"35202";"Transportation, distribution and supply of gaseous fuels of all kinds through a system of mains";"35202";"Pengangkutan, pengagihan dan bekalan semua jenis bahan api berunsur gas melalui sistem saluran utama"
"";"PERKHIDMATAN";"BEKALAN ELEKTRIK, GAS, WAP DAN PENDINGINAN UDARA";"800";"35203";"Sale of gas to the user through mains";"35203";"Penjualan gas kepada pengguna melalui saluran utama"
"";"PERKHIDMATAN";"BEKALAN ELEKTRIK, GAS, WAP DAN PENDINGINAN UDARA";"800";"35302";"Production and distribution of cooled air, chilled water for cooling purposes";"35302";"Pengeluaran dan pengagih udara dingin, air yang disejukkan bagi tujuan pendinginan"
"";"PERKHIDMATAN";"BEKALAN ELEKTRIK, GAS, WAP DAN PENDINGINAN UDARA";"800";"35303";"Production of ice, including ice for food and non-food (e.g. cooling) purposes";"35303";"Pengeluaran ais, termasuk ais untuk tujuan makanan dan bukan makanan (cth. pendinginan)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"334";"91110";"Library activities";"91011";"Aktiviti dokumentasi dan maklumat bagi semua jenis perpustakaan"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"334";"91210";"Museum and collection activities";"91021";"Operasi semua jenis muzium(3)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"334";"91220";"Historical site and monument activities";"91022";"Operasi tapak dan bangunan bersejarah(4)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"334";"91410";"Botanical and zoological garden activities";"91031";"Operasi taman botani dan zoologi"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"334";"93211";"Activities of amusement parks and theme parks";"93210";"Aktiviti taman hiburan dan taman tema(1)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"334";"93291";"Activities of recreation parks and beaches";"93291";"Aktiviti taman rekreasi dan pantai(3)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"334";"93292";"Operation of recreational transport facilities";"93292";"Operasi kemudahan pengangkutan rekreasi(4)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"334";"93293";"Renting of leisure and pleasure equipment as an integral part of recreational facilities";"93293";"Sewaan peralatan riadah sebagai kelengkapan untuk kemudahan rekreasi"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"334";"93296";"Activities of producers or entrepreneurs of live events other than arts or sports events, with or without facilities";"93296";"Aktiviti penganjur atau pengusaha persembahan secara langsung selain daripada acara kesenian atau sukan, dengan atau tanpa kemudahan"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"334";"93299";"Any other amusement and recreation activities n.e.c.";"93297";"Kafe siber/pusat internet"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93111";"Sport arena, court, track and field stadium";"93111";"Bola sepak, hoki, kriket, besbol, badminton, futsal, paintball"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93112";"Racetracks for auto";"93112";"Litar perlumbaan untuk kenderaan bermotor (2)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93113";"Equestrian park ";"93113";"Kelab ekuestrian"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93114";"Swimming pools and ice-skating arenas";"93114";"Stadium dan kolam renang, arena luncur ais"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93115";"Snooker and billiard centre";"93119";"Penganjuran dan operasi acara sukan dalam dan luar bangunan untuk profesional atau amatur oleh organisasi dengan kemudahan sukan sendiri(3)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93116";"Golf courses";"93116";"Padang golf"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93117";"Bowling centre";"93117";"Pusat boling"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93118";"Fitness centres";"93118";"Pusat kesihatan"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93121";"The operation of football clubs";"93120";"Operasi kelab sukan seperti kelab bola sepak, kelab boling, kelab renang"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93191";"Activities of producers of sports events, with or without facilities";"93191";"Aktiviti penganjur atau promosi acara sukan, dengan atau tanpa kemudahan"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93192";"Activities of sports leagues and regulating bodies";"93192";"Aktiviti liga sukan dan badan yang mengawal"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93193";"Activities of related to promotion of sporting events";"93193";"Aktiviti berkaitan dengan promosi acara sukan"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"335";"93194";"Activities of individual own-account participants of e-sports";"93199";"Aktiviti sukan lain t.t.t.l.(3)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"850";"90112";"Musical composition activities";"90004";"Aktiviti penulis perseorangan, untuk semua subjek(1)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"850";"90121";"Independent artists activities";"90003";"Aktiviti pemahat, pelukis, kartunis, pengukir, penggores"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"850";"90310";"Operation of arts facilities and sites";"90002";"Operasi dewan konsert dan teater serta kemudahan kesenian lain(3)"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"850";"90390";"Other support activities to arts creation and performing arts";"90007";"Aktiviti penerbit atau pengusaha seni persembahan  secara langsung, dengan atau tanpa kemudahan"
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"850";"91300";"Conservation, restoration and other support activities for cultural heritage";"90009";"Aktiviti kesenian, hiburan dan kreatif t.t.t.l."
"";"PERKHIDMATAN";"KESENIAN, HIBURAN DAN REKREASI";"850";"92000";"Gambling and betting activities";"92000";"Aktiviti perjudian dan pertaruhan"
"";"PERKHIDMATAN";"KESIHATAN";"302";"86101";"Hospital activities";"86101";"Aktiviti hospital"
"";"PERKHIDMATAN";"KESIHATAN";"302";"86102";"Maternity home services";"86102";"Perkhidmatan rumah bersalin (luar hospital)"
"";"PERKHIDMATAN";"KESIHATAN";"302";"86991";"Dialysis Centers";"86901";"Pusat dialisis"
"";"PERKHIDMATAN";"KESIHATAN";"302";"86992";"Medical laboratories";"86902";"Makmal perubatan(2)"
"";"PERKHIDMATAN";"KESIHATAN";"302";"86993";"Physiotherapy and occupational therapy service ";"86903";"Perkhidmatan fisioterapi dan terapi pekerjaan"
"";"PERKHIDMATAN";"KESIHATAN";"302";"86995";"Ambulance services";"86906";"Perkhidmatan ambulan"
"";"PERKHIDMATAN";"KESIHATAN";"302";"86999";"Other human health activities n.e.c.";"86909";"Perkhidmatan kesihatan kemanusiaan lain t.t.t.l.(3)"
